time,code,price
2021-12-24 11:33:11 +0900 JST,KZNE,3442
2021-12-24 11:33:33 +0900 JST,KZNE,3452
2021-12-24 11:34:01 +0900 JST,KZNE,3441
2021-12-24 11:34:05 +0900 JST,KZNE,3432
2021-12-24 11:34:06 +0900 JST,KZNE,3443
2021-12-24 11:34:30 +0900 JST,KZNE,3451
2021-12-24 11:34:30 +0900 JST,KZNE,3442
2021-12-24 11:34:32 +0900 JST,KZNE,3450
2021-12-24 11:34:41 +0900 JST,KZNE,3458
2021-12-24 11:34:43 +0900 JST,KZNE,3472
2021-12-24 11:35:12 +0900 JST,KZNE,3484
2021-12-24 11:35:24 +0900 JST,KZNE,3499
2021-12-24 11:35:36 +0900 JST,KZNE,3495
2021-12-24 11:35:42 +0900 JST,KZNE,3508
2021-12-24 11:36:01 +0900 JST,KZNE,3516
2021-12-24 11:36:30 +0900 JST,KZNE,3507
2021-12-24 11:36:40 +0900 JST,KZNE,3500
2021-12-24 11:37:02 +0900 JST,KZNE,3498
2021-12-24 11:37:18 +0900 JST,KZNE,3500
2021-12-24 11:37:33 +0900 JST,KZNE,3489
2021-12-24 11:37:47 +0900 JST,KZNE,3504
2021-12-24 11:38:05 +0900 JST,KZNE,3495
2021-12-24 11:38:22 +0900 JST,KZNE,3486
2021-12-24 11:38:28 +0900 JST,KZNE,3479
2021-12-24 11:38:40 +0900 JST,KZNE,3476
2021-12-24 11:38:52 +0900 JST,KZNE,3481
2021-12-24 11:39:17 +0900 JST,KZNE,3496
2021-12-24 11:39:25 +0900 JST,KZNE,3504
2021-12-24 11:39:48 +0900 JST,KZNE,3508
2021-12-24 11:40:06 +0900 JST,KZNE,3518
2021-12-24 11:40:30 +0900 JST,KZNE,3522
2021-12-24 11:40:42 +0900 JST,KZNE,3518
2021-12-24 11:41:00 +0900 JST,KZNE,3522
2021-12-24 11:41:21 +0900 JST,KZNE,3515
2021-12-24 11:41:26 +0900 JST,KZNE,3507
2021-12-24 11:41:54 +0900 JST,KZNE,3512
2021-12-24 11:41:54 +0900 JST,KZNE,3507
2021-12-24 11:42:11 +0900 JST,KZNE,3505
2021-12-24 11:42:22 +0900 JST,KZNE,3519
2021-12-24 11:42:32 +0900 JST,KZNE,3513
2021-12-24 11:43:00 +0900 JST,KZNE,3528
2021-12-24 11:43:08 +0900 JST,KZNE,3540
2021-12-24 11:43:20 +0900 JST,KZNE,3528
2021-12-24 11:43:45 +0900 JST,KZNE,3536
2021-12-24 11:44:08 +0900 JST,KZNE,3532
2021-12-24 11:44:14 +0900 JST,KZNE,3521
2021-12-24 11:44:19 +0900 JST,KZNE,3530
2021-12-24 11:44:24 +0900 JST,KZNE,3527
2021-12-24 11:44:48 +0900 JST,KZNE,3524
2021-12-24 11:44:48 +0900 JST,KZNE,3538
2021-12-24 11:44:51 +0900 JST,KZNE,3535
2021-12-24 11:45:08 +0900 JST,KZNE,3542
2021-12-24 11:45:17 +0900 JST,KZNE,3547
2021-12-24 11:45:27 +0900 JST,KZNE,3559
2021-12-24 11:45:39 +0900 JST,KZNE,3544
2021-12-24 11:45:42 +0900 JST,KZNE,3538
2021-12-24 11:45:49 +0900 JST,KZNE,3551
2021-12-24 11:46:17 +0900 JST,KZNE,3564
2021-12-24 11:46:25 +0900 JST,KZNE,3576
2021-12-24 11:46:43 +0900 JST,KZNE,3584
2021-12-24 11:46:53 +0900 JST,KZNE,3573
2021-12-24 11:47:07 +0900 JST,KZNE,3581
2021-12-24 11:47:20 +0900 JST,KZNE,3593
2021-12-24 11:47:28 +0900 JST,KZNE,3599
2021-12-24 11:47:43 +0900 JST,KZNE,3597
2021-12-24 11:47:45 +0900 JST,KZNE,3605
2021-12-24 11:47:56 +0900 JST,KZNE,3592
2021-12-24 11:48:06 +0900 JST,KZNE,3599
2021-12-24 11:48:19 +0900 JST,KZNE,3591
2021-12-24 11:48:27 +0900 JST,KZNE,3593
2021-12-24 11:48:39 +0900 JST,KZNE,3608
2021-12-24 11:49:07 +0900 JST,KZNE,3601
2021-12-24 11:49:13 +0900 JST,KZNE,3615
2021-12-24 11:49:34 +0900 JST,KZNE,3625
2021-12-24 11:49:58 +0900 JST,KZNE,3620
2021-12-24 11:49:59 +0900 JST,KZNE,3618
2021-12-24 11:50:26 +0900 JST,KZNE,3630
2021-12-24 11:50:28 +0900 JST,KZNE,3617
2021-12-24 11:50:33 +0900 JST,KZNE,3610
2021-12-24 11:51:02 +0900 JST,KZNE,3601
2021-12-24 11:51:30 +0900 JST,KZNE,3609
2021-12-24 11:51:46 +0900 JST,KZNE,3599
2021-12-24 11:51:48 +0900 JST,KZNE,3596
2021-12-24 11:51:52 +0900 JST,KZNE,3595
2021-12-24 11:52:14 +0900 JST,KZNE,3586
2021-12-24 11:52:20 +0900 JST,KZNE,3595
2021-12-24 11:52:32 +0900 JST,KZNE,3585
2021-12-24 11:52:44 +0900 JST,KZNE,3584
2021-12-24 11:52:49 +0900 JST,KZNE,3582
2021-12-24 11:53:10 +0900 JST,KZNE,3582
2021-12-24 11:53:13 +0900 JST,KZNE,3594
2021-12-24 11:53:41 +0900 JST,KZNE,3604
2021-12-24 11:53:43 +0900 JST,KZNE,3616
2021-12-24 11:53:58 +0900 JST,KZNE,3625
2021-12-24 11:54:11 +0900 JST,KZNE,3616
2021-12-24 11:54:12 +0900 JST,KZNE,3623
2021-12-24 11:54:38 +0900 JST,KZNE,3610
2021-12-24 11:54:52 +0900 JST,KZNE,3608
2021-12-24 11:54:55 +0900 JST,KZNE,3615
2021-12-24 11:54:55 +0900 JST,KZNE,3617
2021-12-24 11:55:02 +0900 JST,KZNE,3612
2021-12-24 11:55:30 +0900 JST,KZNE,3605
2021-12-24 11:55:40 +0900 JST,KZNE,3591
2021-12-24 11:56:09 +0900 JST,KZNE,3586
2021-12-24 11:56:21 +0900 JST,KZNE,3580
2021-12-24 11:56:44 +0900 JST,KZNE,3583
2021-12-24 11:56:46 +0900 JST,KZNE,3583
2021-12-24 11:56:54 +0900 JST,KZNE,3582
2021-12-24 11:57:11 +0900 JST,KZNE,3593
2021-12-24 11:57:18 +0900 JST,KZNE,3591
2021-12-24 11:57:21 +0900 JST,KZNE,3597
2021-12-24 11:57:30 +0900 JST,KZNE,3610
2021-12-24 11:57:52 +0900 JST,KZNE,3614
2021-12-24 11:58:18 +0900 JST,KZNE,3628
2021-12-24 11:58:27 +0900 JST,KZNE,3630
2021-12-24 11:58:31 +0900 JST,KZNE,3618
2021-12-24 11:58:36 +0900 JST,KZNE,3623
2021-12-24 11:59:02 +0900 JST,KZNE,3626
2021-12-24 11:59:13 +0900 JST,KZNE,3625
2021-12-24 11:59:13 +0900 JST,KZNE,3630
2021-12-24 11:59:13 +0900 JST,KZNE,3621
2021-12-24 11:59:27 +0900 JST,KZNE,3624
2021-12-24 11:59:32 +0900 JST,KZNE,3639
2021-12-24 11:59:37 +0900 JST,KZNE,3634
2021-12-24 11:59:57 +0900 JST,KZNE,3620
2021-12-24 12:00:08 +0900 JST,KZNE,3635
2021-12-24 12:00:17 +0900 JST,KZNE,3647
2021-12-24 12:00:19 +0900 JST,KZNE,3642
2021-12-24 12:00:41 +0900 JST,KZNE,3652
2021-12-24 12:00:48 +0900 JST,KZNE,3646
2021-12-24 12:01:10 +0900 JST,KZNE,3633
2021-12-24 12:01:14 +0900 JST,KZNE,3627
2021-12-24 12:01:19 +0900 JST,KZNE,3631
2021-12-24 12:01:38 +0900 JST,KZNE,3630
2021-12-24 12:01:53 +0900 JST,KZNE,3630
2021-12-24 12:02:21 +0900 JST,KZNE,3628
2021-12-24 12:02:41 +0900 JST,KZNE,3617
2021-12-24 12:02:49 +0900 JST,KZNE,3618
2021-12-24 12:03:05 +0900 JST,KZNE,3622
2021-12-24 12:03:09 +0900 JST,KZNE,3615
2021-12-24 12:03:15 +0900 JST,KZNE,3620
2021-12-24 12:03:28 +0900 JST,KZNE,3633
2021-12-24 12:03:32 +0900 JST,KZNE,3625
2021-12-24 12:03:42 +0900 JST,KZNE,3638
2021-12-24 12:03:45 +0900 JST,KZNE,3627
2021-12-24 12:03:53 +0900 JST,KZNE,3637
2021-12-24 12:03:58 +0900 JST,KZNE,3640
2021-12-24 12:04:09 +0900 JST,KZNE,3631
2021-12-24 12:04:24 +0900 JST,KZNE,3623
2021-12-24 12:04:38 +0900 JST,KZNE,3628
2021-12-24 12:04:46 +0900 JST,KZNE,3613
2021-12-24 12:04:55 +0900 JST,KZNE,3618
2021-12-24 12:04:56 +0900 JST,KZNE,3604
2021-12-24 12:04:57 +0900 JST,KZNE,3603
2021-12-24 12:05:08 +0900 JST,KZNE,3596
2021-12-24 12:05:17 +0900 JST,KZNE,3596
2021-12-24 12:05:31 +0900 JST,KZNE,3600
2021-12-24 12:05:58 +0900 JST,KZNE,3614
2021-12-24 12:06:25 +0900 JST,KZNE,3610
2021-12-24 12:06:51 +0900 JST,KZNE,3622
2021-12-24 12:07:16 +0900 JST,KZNE,3613
2021-12-24 12:07:41 +0900 JST,KZNE,3624
2021-12-24 12:07:58 +0900 JST,KZNE,3621
2021-12-24 12:08:04 +0900 JST,KZNE,3633
2021-12-24 12:08:06 +0900 JST,KZNE,3619
2021-12-24 12:08:11 +0900 JST,KZNE,3629
2021-12-24 12:08:34 +0900 JST,KZNE,3642
2021-12-24 12:08:50 +0900 JST,KZNE,3650
2021-12-24 12:09:17 +0900 JST,KZNE,3637
2021-12-24 12:09:40 +0900 JST,KZNE,3623
2021-12-24 12:10:04 +0900 JST,KZNE,3609
2021-12-24 12:10:21 +0900 JST,KZNE,3614
2021-12-24 12:10:47 +0900 JST,KZNE,3629
2021-12-24 12:11:13 +0900 JST,KZNE,3625
2021-12-24 12:11:39 +0900 JST,KZNE,3616
2021-12-24 12:11:40 +0900 JST,KZNE,3611
2021-12-24 12:11:52 +0900 JST,KZNE,3617
2021-12-24 12:12:10 +0900 JST,KZNE,3626
2021-12-24 12:12:15 +0900 JST,KZNE,3627
2021-12-24 12:12:21 +0900 JST,KZNE,3619
2021-12-24 12:12:38 +0900 JST,KZNE,3607
2021-12-24 12:12:45 +0900 JST,KZNE,3610
2021-12-24 12:13:12 +0900 JST,KZNE,3621
2021-12-24 12:13:27 +0900 JST,KZNE,3630
2021-12-24 12:13:38 +0900 JST,KZNE,3637
2021-12-24 12:13:46 +0900 JST,KZNE,3651
2021-12-24 12:13:54 +0900 JST,KZNE,3642
2021-12-24 12:14:23 +0900 JST,KZNE,3642
2021-12-24 12:14:35 +0900 JST,KZNE,3650
2021-12-24 12:14:38 +0900 JST,KZNE,3656
2021-12-24 12:15:06 +0900 JST,KZNE,3649
2021-12-24 12:15:32 +0900 JST,KZNE,3637
2021-12-24 12:15:57 +0900 JST,KZNE,3625
2021-12-24 12:15:57 +0900 JST,KZNE,3624
2021-12-24 12:15:58 +0900 JST,KZNE,3611
2021-12-24 12:16:16 +0900 JST,KZNE,3603
2021-12-24 12:16:33 +0900 JST,KZNE,3597
2021-12-24 12:16:34 +0900 JST,KZNE,3607
2021-12-24 12:16:50 +0900 JST,KZNE,3597
2021-12-24 12:17:14 +0900 JST,KZNE,3582
2021-12-24 12:17:29 +0900 JST,KZNE,3575
2021-12-24 12:17:30 +0900 JST,KZNE,3586
2021-12-24 12:17:43 +0900 JST,KZNE,3584
2021-12-24 12:17:45 +0900 JST,KZNE,3570
2021-12-24 12:17:46 +0900 JST,KZNE,3584
2021-12-24 12:18:01 +0900 JST,KZNE,3594
2021-12-24 12:18:27 +0900 JST,KZNE,3606
2021-12-24 12:18:38 +0900 JST,KZNE,3618
2021-12-24 12:19:07 +0900 JST,KZNE,3627
2021-12-24 12:19:25 +0900 JST,KZNE,3629
2021-12-24 12:19:32 +0900 JST,KZNE,3620
2021-12-24 12:19:59 +0900 JST,KZNE,3620
2021-12-24 12:20:24 +0900 JST,KZNE,3606
2021-12-24 12:20:37 +0900 JST,KZNE,3599
2021-12-24 12:20:48 +0900 JST,KZNE,3594
2021-12-24 12:21:16 +0900 JST,KZNE,3601
2021-12-24 12:21:25 +0900 JST,KZNE,3603
2021-12-24 12:21:28 +0900 JST,KZNE,3608
2021-12-24 12:21:51 +0900 JST,KZNE,3608
2021-12-24 12:21:52 +0900 JST,KZNE,3600
2021-12-24 12:22:13 +0900 JST,KZNE,3587
2021-12-24 12:22:16 +0900 JST,KZNE,3588
2021-12-24 12:22:45 +0900 JST,KZNE,3588
2021-12-24 12:22:49 +0900 JST,KZNE,3584
2021-12-24 12:23:06 +0900 JST,KZNE,3578
2021-12-24 12:23:30 +0900 JST,KZNE,3576
2021-12-24 12:23:31 +0900 JST,KZNE,3591
2021-12-24 12:23:54 +0900 JST,KZNE,3604
2021-12-24 12:24:19 +0900 JST,KZNE,3610
2021-12-24 12:24:22 +0900 JST,KZNE,3595
2021-12-24 12:24:24 +0900 JST,KZNE,3592
2021-12-24 12:24:34 +0900 JST,KZNE,3606
2021-12-24 12:25:02 +0900 JST,KZNE,3615
2021-12-24 12:25:26 +0900 JST,KZNE,3609
2021-12-24 12:25:42 +0900 JST,KZNE,3622
2021-12-24 12:26:08 +0900 JST,KZNE,3617
2021-12-24 12:26:37 +0900 JST,KZNE,3609
2021-12-24 12:27:05 +0900 JST,KZNE,3606
2021-12-24 12:27:21 +0900 JST,KZNE,3597
2021-12-24 12:27:44 +0900 JST,KZNE,3606
2021-12-24 12:28:08 +0900 JST,KZNE,3610
2021-12-24 12:28:22 +0900 JST,KZNE,3603
2021-12-24 12:28:50 +0900 JST,KZNE,3597
2021-12-24 12:28:58 +0900 JST,KZNE,3598
2021-12-24 12:29:16 +0900 JST,KZNE,3611
2021-12-24 12:29:19 +0900 JST,KZNE,3596
2021-12-24 12:29:39 +0900 JST,KZNE,3592
2021-12-24 12:30:07 +0900 JST,KZNE,3599
2021-12-24 12:30:19 +0900 JST,KZNE,3586
2021-12-24 12:30:34 +0900 JST,KZNE,3592
2021-12-24 12:30:35 +0900 JST,KZNE,3578
2021-12-24 12:30:43 +0900 JST,KZNE,3588
2021-12-24 12:30:56 +0900 JST,KZNE,3602
2021-12-24 12:31:16 +0900 JST,KZNE,3588
2021-12-24 12:31:36 +0900 JST,KZNE,3579
2021-12-24 12:32:04 +0900 JST,KZNE,3590
2021-12-24 12:32:26 +0900 JST,KZNE,3602
2021-12-24 12:32:55 +0900 JST,KZNE,3605
2021-12-24 12:33:03 +0900 JST,KZNE,3590
2021-12-24 12:33:13 +0900 JST,KZNE,3599
2021-12-24 12:33:17 +0900 JST,KZNE,3600
2021-12-24 12:33:28 +0900 JST,KZNE,3593
2021-12-24 12:33:56 +0900 JST,KZNE,3585
2021-12-24 12:34:06 +0900 JST,KZNE,3578
2021-12-24 12:34:35 +0900 JST,KZNE,3592
2021-12-24 12:34:44 +0900 JST,KZNE,3597
2021-12-24 12:35:12 +0900 JST,KZNE,3596
2021-12-24 12:35:26 +0900 JST,KZNE,3597
2021-12-24 12:35:28 +0900 JST,KZNE,3594
2021-12-24 12:35:56 +0900 JST,KZNE,3587
2021-12-24 12:36:19 +0900 JST,KZNE,3587
2021-12-24 12:36:33 +0900 JST,KZNE,3597
2021-12-24 12:36:59 +0900 JST,KZNE,3600
2021-12-24 12:37:22 +0900 JST,KZNE,3606
2021-12-24 12:37:32 +0900 JST,KZNE,3609
2021-12-24 12:37:40 +0900 JST,KZNE,3599
2021-12-24 12:37:52 +0900 JST,KZNE,3585
2021-12-24 12:38:21 +0900 JST,KZNE,3590
2021-12-24 12:38:29 +0900 JST,KZNE,3591
2021-12-24 12:38:41 +0900 JST,KZNE,3582
2021-12-24 12:39:04 +0900 JST,KZNE,3576
2021-12-24 12:39:27 +0900 JST,KZNE,3584
2021-12-24 12:39:48 +0900 JST,KZNE,3590
2021-12-24 12:40:08 +0900 JST,KZNE,3591
2021-12-24 12:40:19 +0900 JST,KZNE,3592
2021-12-24 12:40:37 +0900 JST,KZNE,3604
2021-12-24 12:40:57 +0900 JST,KZNE,3593
2021-12-24 12:41:08 +0900 JST,KZNE,3585
2021-12-24 12:41:10 +0900 JST,KZNE,3573
2021-12-24 12:41:13 +0900 JST,KZNE,3559
2021-12-24 12:41:28 +0900 JST,KZNE,3550
2021-12-24 12:41:51 +0900 JST,KZNE,3549
2021-12-24 12:41:52 +0900 JST,KZNE,3534
2021-12-24 12:42:20 +0900 JST,KZNE,3532
2021-12-24 12:42:25 +0900 JST,KZNE,3541
2021-12-24 12:42:47 +0900 JST,KZNE,3538
2021-12-24 12:43:11 +0900 JST,KZNE,3545
2021-12-24 12:43:27 +0900 JST,KZNE,3551
2021-12-24 12:43:36 +0900 JST,KZNE,3552
2021-12-24 12:43:47 +0900 JST,KZNE,3560
2021-12-24 12:43:55 +0900 JST,KZNE,3572
2021-12-24 12:44:18 +0900 JST,KZNE,3564
2021-12-24 12:44:21 +0900 JST,KZNE,3573
2021-12-24 12:44:49 +0900 JST,KZNE,3565
2021-12-24 12:44:58 +0900 JST,KZNE,3571
2021-12-24 12:45:04 +0900 JST,KZNE,3570
2021-12-24 12:45:24 +0900 JST,KZNE,3556
2021-12-24 12:45:29 +0900 JST,KZNE,3545
2021-12-24 12:45:47 +0900 JST,KZNE,3535
2021-12-24 12:46:04 +0900 JST,KZNE,3547
2021-12-24 12:46:25 +0900 JST,KZNE,3548
2021-12-24 12:46:42 +0900 JST,KZNE,3556
2021-12-24 12:47:00 +0900 JST,KZNE,3543
2021-12-24 12:47:18 +0900 JST,KZNE,3547
2021-12-24 12:47:21 +0900 JST,KZNE,3537
2021-12-24 12:47:47 +0900 JST,KZNE,3544
2021-12-24 12:48:00 +0900 JST,KZNE,3558
2021-12-24 12:48:14 +0900 JST,KZNE,3562
2021-12-24 12:48:23 +0900 JST,KZNE,3564
2021-12-24 12:48:40 +0900 JST,KZNE,3563
2021-12-24 12:48:46 +0900 JST,KZNE,3561
2021-12-24 12:48:46 +0900 JST,KZNE,3552
2021-12-24 12:49:03 +0900 JST,KZNE,3567
2021-12-24 12:49:23 +0900 JST,KZNE,3554
2021-12-24 12:49:28 +0900 JST,KZNE,3555
2021-12-24 12:49:33 +0900 JST,KZNE,3567
2021-12-24 12:49:33 +0900 JST,KZNE,3554
2021-12-24 12:49:35 +0900 JST,KZNE,3563
2021-12-24 12:49:40 +0900 JST,KZNE,3557
2021-12-24 12:49:54 +0900 JST,KZNE,3560
2021-12-24 12:50:10 +0900 JST,KZNE,3551
2021-12-24 12:50:20 +0900 JST,KZNE,3556
2021-12-24 12:50:37 +0900 JST,KZNE,3558
2021-12-24 12:50:50 +0900 JST,KZNE,3560
2021-12-24 12:50:56 +0900 JST,KZNE,3559
2021-12-24 12:51:18 +0900 JST,KZNE,3546
2021-12-24 12:51:34 +0900 JST,KZNE,3541
2021-12-24 12:51:49 +0900 JST,KZNE,3544
2021-12-24 12:51:57 +0900 JST,KZNE,3542
2021-12-24 12:51:59 +0900 JST,KZNE,3532
2021-12-24 12:52:26 +0900 JST,KZNE,3540
2021-12-24 12:52:44 +0900 JST,KZNE,3534
2021-12-24 12:52:48 +0900 JST,KZNE,3535
2021-12-24 12:52:49 +0900 JST,KZNE,3544
2021-12-24 12:53:16 +0900 JST,KZNE,3536
2021-12-24 12:53:27 +0900 JST,KZNE,3538
2021-12-24 12:53:48 +0900 JST,KZNE,3525
2021-12-24 12:54:14 +0900 JST,KZNE,3510
2021-12-24 12:54:19 +0900 JST,KZNE,3498
2021-12-24 12:54:27 +0900 JST,KZNE,3484
2021-12-24 12:54:55 +0900 JST,KZNE,3494
2021-12-24 12:54:58 +0900 JST,KZNE,3493
2021-12-24 12:55:17 +0900 JST,KZNE,3507
2021-12-24 12:55:43 +0900 JST,KZNE,3492
2021-12-24 12:55:54 +0900 JST,KZNE,3498
2021-12-24 12:56:23 +0900 JST,KZNE,3501
2021-12-24 12:56:29 +0900 JST,KZNE,3501
2021-12-24 12:56:30 +0900 JST,KZNE,3504
2021-12-24 12:56:43 +0900 JST,KZNE,3499
2021-12-24 12:56:44 +0900 JST,KZNE,3485
2021-12-24 12:56:45 +0900 JST,KZNE,3493
2021-12-24 12:56:53 +0900 JST,KZNE,3503
2021-12-24 12:57:14 +0900 JST,KZNE,3495
2021-12-24 12:57:34 +0900 JST,KZNE,3495
2021-12-24 12:58:00 +0900 JST,KZNE,3505
2021-12-24 12:58:04 +0900 JST,KZNE,3503
2021-12-24 12:58:12 +0900 JST,KZNE,3501
2021-12-24 12:58:29 +0900 JST,KZNE,3492
2021-12-24 12:58:55 +0900 JST,KZNE,3486
2021-12-24 12:59:07 +0900 JST,KZNE,3500
2021-12-24 12:59:25 +0900 JST,KZNE,3495
2021-12-24 12:59:46 +0900 JST,KZNE,3492
2021-12-24 12:59:49 +0900 JST,KZNE,3487
2021-12-24 12:59:57 +0900 JST,KZNE,3475
2021-12-24 12:59:58 +0900 JST,KZNE,3467
2021-12-24 13:00:23 +0900 JST,KZNE,3456
2021-12-24 13:00:45 +0900 JST,KZNE,3462
2021-12-24 13:00:50 +0900 JST,KZNE,3453
2021-12-24 13:00:52 +0900 JST,KZNE,3441
2021-12-24 13:01:15 +0900 JST,KZNE,3447
2021-12-24 13:01:20 +0900 JST,KZNE,3440
2021-12-24 13:01:26 +0900 JST,KZNE,3434
2021-12-24 13:01:36 +0900 JST,KZNE,3435
2021-12-24 13:01:51 +0900 JST,KZNE,3432
2021-12-24 13:02:09 +0900 JST,KZNE,3417
2021-12-24 13:02:21 +0900 JST,KZNE,3407
2021-12-24 13:02:49 +0900 JST,KZNE,3404
2021-12-24 13:02:56 +0900 JST,KZNE,3409
2021-12-24 13:03:10 +0900 JST,KZNE,3394
2021-12-24 13:03:35 +0900 JST,KZNE,3387
2021-12-24 13:03:39 +0900 JST,KZNE,3397
2021-12-24 13:04:05 +0900 JST,KZNE,3385
2021-12-24 13:04:26 +0900 JST,KZNE,3385
2021-12-24 13:04:32 +0900 JST,KZNE,3379
2021-12-24 13:04:54 +0900 JST,KZNE,3368
2021-12-24 13:04:55 +0900 JST,KZNE,3371
2021-12-24 13:05:20 +0900 JST,KZNE,3369
2021-12-24 13:05:48 +0900 JST,KZNE,3359
2021-12-24 13:05:48 +0900 JST,KZNE,3370
2021-12-24 13:05:57 +0900 JST,KZNE,3381
2021-12-24 13:06:25 +0900 JST,KZNE,3367
2021-12-24 13:06:31 +0900 JST,KZNE,3366
2021-12-24 13:06:31 +0900 JST,KZNE,3352
2021-12-24 13:06:31 +0900 JST,KZNE,3360
2021-12-24 13:06:37 +0900 JST,KZNE,3351
2021-12-24 13:06:59 +0900 JST,KZNE,3336
2021-12-24 13:07:03 +0900 JST,KZNE,3323
2021-12-24 13:07:05 +0900 JST,KZNE,3312
2021-12-24 13:07:27 +0900 JST,KZNE,3322
2021-12-24 13:07:43 +0900 JST,KZNE,3311
2021-12-24 13:08:09 +0900 JST,KZNE,3325
2021-12-24 13:08:28 +0900 JST,KZNE,3327
2021-12-24 13:08:44 +0900 JST,KZNE,3329
2021-12-24 13:08:59 +0900 JST,KZNE,3335
2021-12-24 13:09:04 +0900 JST,KZNE,3343
2021-12-24 13:09:07 +0900 JST,KZNE,3333
2021-12-24 13:09:24 +0900 JST,KZNE,3347
2021-12-24 13:09:37 +0900 JST,KZNE,3361
2021-12-24 13:09:48 +0900 JST,KZNE,3375
2021-12-24 13:10:15 +0900 JST,KZNE,3365
2021-12-24 13:10:35 +0900 JST,KZNE,3376
2021-12-24 13:11:03 +0900 JST,KZNE,3367
2021-12-24 13:11:30 +0900 JST,KZNE,3353
2021-12-24 13:11:46 +0900 JST,KZNE,3354
2021-12-24 13:12:03 +0900 JST,KZNE,3357
2021-12-24 13:12:31 +0900 JST,KZNE,3357
2021-12-24 13:12:31 +0900 JST,KZNE,3365
2021-12-24 13:12:44 +0900 JST,KZNE,3371
2021-12-24 13:12:47 +0900 JST,KZNE,3367
2021-12-24 13:12:53 +0900 JST,KZNE,3373
2021-12-24 13:13:03 +0900 JST,KZNE,3387
2021-12-24 13:13:20 +0900 JST,KZNE,3387
2021-12-24 13:13:44 +0900 JST,KZNE,3380
2021-12-24 13:13:59 +0900 JST,KZNE,3378
2021-12-24 13:14:21 +0900 JST,KZNE,3388
2021-12-24 13:14:24 +0900 JST,KZNE,3388
2021-12-24 13:14:44 +0900 JST,KZNE,3384
2021-12-24 13:15:07 +0900 JST,KZNE,3385
2021-12-24 13:15:36 +0900 JST,KZNE,3388
2021-12-24 13:15:58 +0900 JST,KZNE,3391
2021-12-24 13:16:22 +0900 JST,KZNE,3387
2021-12-24 13:16:41 +0900 JST,KZNE,3382
2021-12-24 13:17:03 +0900 JST,KZNE,3379
2021-12-24 13:17:06 +0900 JST,KZNE,3386
2021-12-24 13:17:12 +0900 JST,KZNE,3377
2021-12-24 13:17:37 +0900 JST,KZNE,3386
2021-12-24 13:18:05 +0900 JST,KZNE,3373
2021-12-24 13:18:25 +0900 JST,KZNE,3365
2021-12-24 13:18:42 +0900 JST,KZNE,3351
2021-12-24 13:18:56 +0900 JST,KZNE,3365
2021-12-24 13:19:10 +0900 JST,KZNE,3373
2021-12-24 13:19:21 +0900 JST,KZNE,3366
2021-12-24 13:19:39 +0900 JST,KZNE,3372
2021-12-24 13:19:58 +0900 JST,KZNE,3377
2021-12-24 13:20:07 +0900 JST,KZNE,3363
2021-12-24 13:20:18 +0900 JST,KZNE,3367
2021-12-24 13:20:28 +0900 JST,KZNE,3362
2021-12-24 13:20:45 +0900 JST,KZNE,3366
2021-12-24 13:21:05 +0900 JST,KZNE,3351
2021-12-24 13:21:23 +0900 JST,KZNE,3343
2021-12-24 13:21:35 +0900 JST,KZNE,3349
2021-12-24 13:21:42 +0900 JST,KZNE,3344
2021-12-24 13:22:10 +0900 JST,KZNE,3354
2021-12-24 13:22:24 +0900 JST,KZNE,3368
2021-12-24 13:22:41 +0900 JST,KZNE,3374
2021-12-24 13:22:59 +0900 JST,KZNE,3366
2021-12-24 13:23:23 +0900 JST,KZNE,3367
2021-12-24 13:23:45 +0900 JST,KZNE,3380
2021-12-24 13:24:07 +0900 JST,KZNE,3377
2021-12-24 13:24:26 +0900 JST,KZNE,3377
2021-12-24 13:24:52 +0900 JST,KZNE,3391
2021-12-24 13:25:09 +0900 JST,KZNE,3391
2021-12-24 13:25:30 +0900 JST,KZNE,3405
2021-12-24 13:25:47 +0900 JST,KZNE,3392
2021-12-24 13:25:59 +0900 JST,KZNE,3403
2021-12-24 13:26:14 +0900 JST,KZNE,3412
2021-12-24 13:26:26 +0900 JST,KZNE,3413
2021-12-24 13:26:41 +0900 JST,KZNE,3404
2021-12-24 13:27:04 +0900 JST,KZNE,3392
2021-12-24 13:27:13 +0900 JST,KZNE,3384
2021-12-24 13:27:39 +0900 JST,KZNE,3389
2021-12-24 13:27:59 +0900 JST,KZNE,3396
2021-12-24 13:28:07 +0900 JST,KZNE,3400
2021-12-24 13:28:10 +0900 JST,KZNE,3408
2021-12-24 13:28:30 +0900 JST,KZNE,3417
2021-12-24 13:28:43 +0900 JST,KZNE,3413
2021-12-24 13:29:12 +0900 JST,KZNE,3415
2021-12-24 13:29:24 +0900 JST,KZNE,3420
2021-12-24 13:29:32 +0900 JST,KZNE,3416
2021-12-24 13:29:39 +0900 JST,KZNE,3426
2021-12-24 13:29:43 +0900 JST,KZNE,3428
2021-12-24 13:30:12 +0900 JST,KZNE,3432
2021-12-24 13:30:35 +0900 JST,KZNE,3446
2021-12-24 13:30:49 +0900 JST,KZNE,3451
2021-12-24 13:31:08 +0900 JST,KZNE,3440
2021-12-24 13:31:28 +0900 JST,KZNE,3434
2021-12-24 13:31:32 +0900 JST,KZNE,3425
2021-12-24 13:31:53 +0900 JST,KZNE,3433
2021-12-24 13:32:03 +0900 JST,KZNE,3421
